Timestamp(ms E-10)	acc_X	acc_Y	acc_Z	
4214832	0.169063	1.0818	9.67286
4214842	0.120254	0.912808	9.77909
4214852	-0.169221	0.239276	9.74578
4214862	-0.0724373	-0.0327158	9.73933
4214872	0.0360899	0.158433	9.9362
4214882	-0.0629721	0.162386	9.90645
4214892	-0.116065	0.143805	9.74181
4214902	0.117762	0.494571	9.8372
4214912	0.300921	0.710911	9.89966
4214922	0.0404949	0.46874	9.76184
4214932	-0.0967703	0.394142	9.64607
4214942	0.0035677	0.523042	9.64871
4214952	0.0128012	0.65409	9.73644
4214962	-0.0182667	0.6313	9.77807
4214972	-0.0803595	0.476086	9.86411
4214982	-0.165904	0.525543	9.93405
4214992	-0.174693	0.591889	9.91755
4215002	-0.10526	0.314464	9.8858
4215012	-0.0528193	0.0360193	9.81497
4215022	-0.012763	0.159173	9.78085
4215032	-0.143065	0.564561	9.78195
4215042	-0.398618	0.708024	9.80137
4215052	-0.339299	0.504879	9.69091
4215062	-0.256347	0.268189	9.75897
4215072	-0.434795	0.184977	9.86492
4215082	-0.542417	0.340951	9.81174
4215092	-0.531322	0.475912	9.86614
4215102	-0.453976	0.327936	9.86016
4215112	-0.457289	-0.0111122	9.84475
4215122	-0.444187	-0.212878	9.78871
4215132	-0.405729	-0.062602	9.69664
4215142	-0.286794	0.0258913	9.79668
4215152	-0.105359	-0.0784845	9.81478
4215162	-0.233466	0.185485	9.69572
4215172	-0.480366	0.579406	9.80935
4215182	-0.559545	0.673596	9.76418
4215192	-0.403553	0.474922	9.64024
4215202	-0.301708	0.147828	9.71648
4215212	-0.287037	-0.00956154	9.71657
4215222	-0.258229	0.316711	9.79098
4215232	-0.30275	0.748784	9.71546
4215242	-0.517937	0.948895	9.52619
4215252	-0.650938	0.771546	9.68008
4215262	-0.527303	0.385723	9.88296
4215272	-0.476241	0.227056	9.83282
4215282	-0.625571	0.442089	9.66612
4215292	-0.724895	0.436631	9.64135
4215302	-0.798985	0.408986	9.68056
4215312	-0.856877	0.373192	9.77335
4215322	-0.793067	0.184131	9.83908
4215332	-0.795235	0.28044	9.87462
4215342	-0.943715	0.392224	9.78174
4215352	-0.983398	0.028409	9.73146
4215362	-0.838728	-0.465307	9.81921
4215372	-0.821029	-0.279108	10.0109
4215382	-0.781487	-0.198609	9.98733
4215392	-0.866185	-0.186955	9.70095
4215402	-1.02783	0.22692	9.66187
4215412	-0.98113	0.293891	9.85349
4215422	-1.00244	-0.183917	9.82148
4215432	-1.01623	-0.207675	9.64023
4215442	-0.87462	0.274426	9.83644
4215452	-0.714293	0.475929	9.87888
4215462	-0.782216	0.369555	9.63936
4215472	-0.917707	0.470117	9.65742
4215482	-0.965179	0.286211	9.74028
4215492	-1.04711	-0.0351572	9.67215
4215502	-1.04074	-0.0384398	9.72978
4215512	-0.997111	-0.231817	9.81349
4215522	-1.02672	-0.579348	9.83962
4215532	-0.903975	-0.671139	9.79201
4215542	-0.854819	-0.0664167	9.75097
4215552	-0.861584	0.213099	9.86258
4215562	-0.874227	0.0245781	9.58077
4215572	-1.10775	0.226493	9.46184
4215582	-1.33688	0.661407	9.68505
4215592	-1.29167	0.553441	9.56658
4215602	-1.1281	-0.0545111	9.66311
4215612	-0.897927	-0.536066	9.85087
4215622	-0.69521	-0.696022	9.74776
4215632	-0.729609	-0.340439	9.66525
4215642	-0.86597	-0.0415239	9.60675
4215652	-0.950719	0.0123339	9.66233
4215662	-1.03084	0.430672	9.79468
4215672	-1.03192	0.476617	9.72676
4215682	-0.907765	0.210408	9.57407
4215692	-0.746825	0.189847	9.69842
4215702	-0.666821	0.00693417	9.81735
4215712	-0.720549	0.219604	9.74209
4215722	-0.656571	0.256659	9.88308
4215732	-0.501852	-0.106027	9.87281
4215742	-0.187133	-0.0760756	9.73336
4215752	0.00631142	0.34267	9.69125
4215762	-0.0493383	0.660714	9.81806
4215772	-0.244584	0.74796	9.87582
4215782	-0.475839	0.632092	9.64122
4215792	-0.466895	0.210809	9.58097
4215802	-0.398549	-0.0521784	9.73936
4215812	-0.396529	0.175292	9.86711
4215822	-0.326232	0.349855	9.9764
4215832	-0.280519	0.281987	9.93317
4215842	-0.436581	0.0594635	9.81528
4215852	-0.515344	-0.213496	9.77469
4215862	-0.396926	-0.1365	9.79877
4215872	-0.501187	0.222502	9.85022
4215882	-0.624811	0.56287	9.73425
4215892	-0.519335	0.462862	9.73823
4215902	-0.502421	0.00640678	9.79369
4215912	-0.535877	-0.0127277	9.79221
4215922	-0.556999	0.304894	9.90201
4215932	-0.523974	0.0764103	9.91928
4215942	-0.394053	-0.00438023	9.74318
4215952	-0.386105	0.0561285	9.68494
4215962	-0.514387	0.0529442	9.74893
4215972	-0.646222	0.301767	9.78249
4215982	-0.689247	0.301681	9.77996
4215992	-0.576856	0.191172	9.74651
4216002	-0.471144	0.167307	9.74381
4216012	-0.580268	0.0952187	9.72492
4216022	-0.510478	0.23445	9.75885
4216032	-0.0725031	0.155163	9.82
4216042	-0.0572376	-0.111756	9.64187
4216052	-0.383143	0.626653	9.61346
4216062	-0.567254	1.38004	9.79313
4216072	-0.551428	0.998129	9.77993
4216082	-0.362815	0.234995	9.77706
4216092	-0.24252	-0.341418	9.61773
4216102	-0.313464	-0.277755	9.6834
4216112	-0.517685	0.290183	9.88564
4216122	-0.606143	0.367722	9.74983
4216132	-0.589343	0.269457	9.45316
4216142	-0.505586	0.654146	9.5722
4216152	-0.456759	0.676892	9.89847
4216162	-0.645948	0.282579	9.77823
4216172	-0.759622	0.296159	9.75214
4216182	-0.446786	0.314528	9.90349
4216192	-0.218653	-0.337298	9.96206
4216202	-0.375997	-0.656754	9.78462
4216212	-0.639728	0.0319052	9.67538
4216222	-0.515793	0.196205	9.94055
4216232	-0.311699	-0.100386	9.90292
4216242	-0.652555	0.214484	9.72717
4216252	-0.789926	0.354034	9.77747
4216262	-0.35472	-0.0883808	9.81433
4216272	-0.251844	-0.351789	9.95571
4216282	-0.635712	-0.0919962	9.86457
4216292	-0.854417	0.274323	9.64706
4216302	-0.769191	0.315206	9.75109
4216312	-0.607951	0.235112	9.78644
4216322	-0.541316	0.31896	9.70724
4216332	-0.603003	0.494954	9.68961
4216342	-0.678657	0.408633	9.67306
4216352	-0.72778	0.380548	9.6947
4216362	-0.648705	0.517365	9.81975
4216372	-0.441591	-0.0309887	9.82205
4216382	-0.390889	-0.592015	9.70587
4216392	-0.386971	-0.494446	9.97519
4216402	-0.27693	-0.060586	9.96589
4216412	-0.238544	0.309301	9.69673
4216422	-0.47548	0.386317	9.72847
4216432	-0.959712	0.562316	9.71931
4216442	-1.08315	0.40661	9.78745
4216452	-0.806819	0.0882969	9.83086
4216462	-0.836094	0.257872	9.7486
4216472	-0.849125	0.304897	9.72282
4216482	-0.451917	-0.0900497	9.75147
4216492	-0.205736	-0.0646152	9.8082
4216502	-0.603888	0.688194	9.78471
4216512	-1.05201	0.932328	9.64254
4216522	-0.879939	0.332208	9.67267
4216532	-0.618215	0.018754	9.71986
4216542	-0.679084	0.129859	9.77539
4216552	-0.728675	-0.0600462	9.81064
4216562	-0.534916	-0.396631	9.70196
4216572	-0.70131	-0.0879765	9.83678
4216582	-0.971334	0.396443	9.76094
4216592	-0.877537	0.333665	9.54414
4216602	-0.883113	0.286008	9.73083
4216612	-0.978421	0.156647	9.89525
4216622	-1.07553	-0.0690527	9.83809
4216632	-1.00724	-0.0930128	9.64738
4216642	-0.813144	-0.018054	9.77602
4216652	-0.774379	-0.0328693	9.94066
4216662	-0.714349	-0.000260353	9.72421
4216672	-0.613264	0.273828	9.62316
4216682	-0.732064	0.466094	9.68275
4216692	-0.82334	0.234801	9.77853
4216702	-0.539349	0.0390854	9.76687
4216712	-0.501984	0.239725	9.77827
4216722	-0.818614	0.325028	9.94803
4216732	-0.846173	0.181483	9.93099
4216742	-0.694117	-0.0934858	9.62295
4216752	-0.543278	-0.0515089	9.58313
4216762	-0.631379	0.377818	9.77191
4216772	-0.885935	0.682858	9.76823
4216782	-1.08622	0.768005	9.74475
4216792	-1.17167	0.622381	9.64813
4216802	-0.93946	0.438281	9.53307
4216812	-0.495553	0.105536	9.75347
4216822	-0.196654	-0.214674	9.90783
4216832	-0.488909	0.0614443	9.89314
4216842	-0.811738	0.409859	9.90817
4216852	-0.786229	0.445445	9.62291
4216862	-0.738171	0.517266	9.44764
4216872	-0.662713	0.39363	9.64579
4216882	-0.629065	-0.102376	9.83187
4216892	-0.480773	-0.340405	9.84665
4216902	-0.277412	-0.162649	9.89223
4216912	-0.365465	0.207617	9.82524
4216922	-0.27011	0.200956	9.75003
4216932	-0.221991	0.0601425	9.83743
4216942	-0.433942	0.132298	9.68019
4216952	-0.55114	0.331153	9.62536
4216962	-0.640384	0.315589	9.76343
4216972	-0.637699	0.257168	9.71743
4216982	-0.71026	0.395621	9.72393
4216992	-0.533093	0.338656	9.73105
4217002	-0.307863	0.322357	9.64944
4217012	-0.356989	0.299038	9.67096
4217022	-0.486141	0.494208	9.6584
4217032	-0.549228	0.842411	9.66014
4217042	-0.505399	0.784584	9.82141
4217052	-0.477037	0.24847	9.93197
4217062	-0.508514	-0.040658	9.81835
4217072	-0.468139	-0.0679493	9.86906
4217082	-0.416717	-0.477158	9.9063
4217092	-0.427199	-0.786169	9.76107
4217101	-0.203916	-0.575027	9.62117
4217111	-0.223054	0.0822554	9.77011
4217121	-0.420825	0.468339	9.94876
4217131	-0.452646	0.374763	9.83492
4217141	-0.669593	0.301476	9.7716
4217151	-0.550096	0.383098	9.60505
4217161	-0.216804	0.412984	9.64774
4217171	-0.45381	-0.0561762	9.95537
4217181	-0.598113	-0.44649	9.80432
4217191	-0.428979	-0.294129	9.60555
4217201	-0.47537	0.0929966	9.82168
4217211	-0.535849	0.573442	9.77257
4217221	-0.549405	0.584788	9.84295
4217231	-0.585551	-0.0409164	9.99486
4217241	-0.676548	-0.219202	9.74152
4217251	-0.578895	-0.0102568	9.70386
4217261	-0.186399	0.0639992	9.80132
4217271	-0.397291	0.106717	9.79734
4217281	-0.823967	-0.189059	9.80354
4217291	-0.50444	-0.264312	9.83856
4217301	-0.274464	0.419618	9.90621
4217311	-0.316608	0.915116	9.70058
4217321	-0.332737	0.790149	9.47888
4217331	-0.49887	0.450546	9.63017
4217341	-0.626538	0.186816	9.94856
4217351	-0.649261	-0.0997162	9.93543
4217361	-0.593636	-0.317313	9.63455
4217371	-0.508161	-0.233653	9.73275
4217381	-0.626529	0.20623	9.77655
4217391	-0.807042	0.658078	9.73063
4217401	-1.09251	0.568533	9.77803
4217411	-0.907595	0.443849	9.56339
4217421	-0.55515	0.402276	9.60903
4217431	-0.749346	0.479152	9.81956
4217441	-0.812643	0.672388	9.91574
4217451	-0.649938	0.258023	9.93584
4217461	-0.724924	-0.102099	9.65947
4217471	-1.03783	0.0342731	9.58994
4217481	-1.00635	0.313868	9.70381
4217491	-0.848969	0.533224	9.88379
4217501	-0.943423	0.286889	9.95117
4217511	-0.995186	0.310944	9.59019
4217521	-0.899395	0.542368	9.49944
4217531	-0.790686	0.302315	9.62151
4217541	-0.624506	0.484272	9.64574
4217551	-0.570403	0.597348	9.9605
4217561	-0.568341	0.105534	9.93975
4217571	-0.747099	0.209035	9.70268
4217581	-0.798901	0.225071	9.77068
4217591	-0.588167	-0.0844545	9.78619
4217601	-0.71442	0.132856	9.89234
4217611	-0.564913	0.201834	9.78982
4217621	-0.493187	0.197559	9.62264
4217631	-0.843191	0.699574	9.86085
4217641	-0.918684	0.870529	9.833
4217651	-0.938156	0.439533	9.76657
4217661	-0.965042	-0.0522175	9.74888
4217671	-0.683718	-0.189165	9.6117
4217681	-0.371416	-0.165785	9.77243
4217691	-0.355995	0.431666	9.82011
4217701	-0.689564	1.06178	9.84641
4217711	-0.82348	0.577996	9.76981
4217721	-0.723555	0.45486	9.61683
4217731	-0.557092	0.576939	9.72359
4217741	-0.382812	0.382739	9.95794
4217751	-0.463854	0.456161	10.0323
4217761	-0.954047	0.325838	9.7971
4217771	-1.12123	0.0662441	9.53658
4217781	-0.923936	0.125436	9.60863
4217791	-0.785106	0.258712	9.78017
4217801	-0.646147	0.11587	9.78722
4217811	-0.629545	-0.209207	9.75833
4217821	-0.744882	-0.0544529	9.8429
4217831	-0.851831	0.377271	9.93998
4217841	-0.70546	0.321574	9.81185
4217851	-0.589373	-0.372048	9.73148
4217861	-0.656543	-0.450884	9.82005
4217871	-0.884361	0.0647984	9.84595
4217881	-0.9014	0.173413	9.80407
4217891	-0.79833	0.107872	9.84992
4217901	-0.619775	-0.0494547	9.66433
4217911	-0.561779	0.386612	9.55663
4217921	-0.578127	0.65844	9.92514
4217931	-0.520923	0.422904	9.8535
4217941	-0.453919	0.297247	9.60336
4217951	-0.427087	0.247937	9.7253
4217961	-0.73569	0.203084	9.84166
4217971	-0.825184	0.187991	9.81296
4217981	-0.632955	0.3646	9.62922
4217991	-0.598494	0.531009	9.60797
4218001	-0.774285	0.434484	9.75253
4218011	-0.781058	0.097023	9.79881
4218021	-0.439906	-0.267842	9.88533
4218031	-0.143162	-0.460239	9.81717
4218041	-0.410069	0.186988	9.76596
4218051	-0.838729	0.828406	9.8626
4218061	-0.555253	0.611658	9.77522
4218071	-0.245148	0.231672	9.64591
4218081	-0.362384	-0.153431	9.69642
4218091	-0.560863	0.057003	9.72227
4218101	-0.801594	0.324183	9.7299
4218111	-0.896592	0.10669	9.80605
4218121	-0.666314	0.068655	9.80628
4218131	-0.349722	0.0522947	9.72053
4218141	-0.389514	-0.0662136	9.74978
4218151	-0.732748	0.163608	9.79043
4218161	-0.833658	0.113427	9.88105
4218171	-0.602119	-0.41129	9.87465
4218181	-0.472314	-0.206085	9.69128
4218191	-0.611201	0.418057	9.66726
4218201	-0.588177	0.635528	9.59163
4218211	-0.444785	0.671392	9.68493
4218221	-0.586315	0.574568	9.81721
4218231	-0.492947	0.220923	9.78881
4218241	-0.450697	0.202657	9.63454
4218251	-0.512221	0.679173	9.43301
4218261	-0.372406	0.328098	9.68837
4218271	-0.347853	-0.00610828	9.86029
4218281	-0.520492	0.692147	9.7514
4218291	-0.71789	0.837569	9.84567
4218301	-0.531963	0.154481	9.80249
4218311	-0.272109	-0.117428	9.79611
4218321	-0.017952	-0.11984	9.8826
4218331	0.0927696	-0.010005	9.70053
4218341	-0.100808	0.536188	9.79914
4218351	-0.223453	1.02093	9.91777
4218361	-0.156836	1.19092	9.66488
4218371	-0.270692	0.999657	9.64873
4218381	-0.387951	0.671753	9.69779
4218391	-0.166076	0.399646	9.68441
4218401	-0.299157	0.422493	9.83322
4218411	-0.488485	0.32813	9.87687
4218421	-0.215055	-0.0460386	9.97393
4218431	0.0595026	-0.577992	10.056
4218441	0.0257921	-0.582356	9.88739
4218451	0.167066	0.105178	9.91161
4218461	0.273437	0.407285	9.97214
4218471	-0.390149	0.80108	9.90401
4218481	-1.00804	1.17467	9.79144
4218491	-0.898149	0.708241	9.643
4218501	-0.349561	0.309568	9.70925
4218511	-0.0108986	0.179366	9.83254
4218521	-0.0857449	0.0688457	9.80236
4218531	-0.408505	0.267287	9.73543
4218541	-0.844977	0.531391	9.8126
4218551	-0.835671	0.486076	9.90482
4218561	-0.559699	-0.234595	9.88219
4218571	-0.617751	-0.489184	9.81377
4218581	-0.527672	0.0498695	9.81493
4218591	-0.380774	0.644272	9.74179
4218601	-0.806046	0.802796	9.79371
4218611	-0.838265	0.342091	9.87021
4218621	-0.305057	-0.0363598	9.61107
4218631	-0.582131	0.0792179	9.84432
4218641	-1.04801	0.148201	9.93901
4218651	-0.882085	-0.25996	9.6447
4218661	-0.634804	-0.29919	9.59832
4218671	-0.655774	0.277915	9.78254
4218681	-0.799623	0.649196	9.94092
4218691	-0.750107	0.410577	9.74979
4218701	-0.701745	0.39171	9.57208
4218711	-0.902727	0.88703	9.54767
4218721	-1.20694	1.09936	9.83404
4218731	-1.09247	0.458901	9.78081
4218741	-0.796537	-0.270936	9.40227
4218751	-0.767282	-0.436092	9.65593
4218761	-1.0834	-0.341848	9.98748
4218771	-1.34454	-0.109324	9.76133
4218781	-1.24826	0.217189	9.65866
4218791	-1.1019	0.12522	9.78872
4218801	-0.77949	-0.468255	9.70367
4218811	-0.636333	-0.486909	9.71734
4218821	-0.999932	0.121785	10.0235
4218831	-1.16885	0.131713	10.0419
4218841	-0.960952	-0.275523	9.59757
4218851	-0.964622	-0.412044	9.66752
4218861	-1.18199	-0.163985	9.85805
4218871	-1.09767	0.204297	9.71074
4218881	-1.04828	0.237026	9.68423
4218891	-1.09311	0.0947971	9.71855
4218901	-0.841062	0.084177	9.67173
4218911	-0.559591	0.19939	9.69491
4218921	-0.572387	0.279312	9.83505
4218931	-1.10352	0.226399	9.64313
4218941	-1.62345	0.0437279	9.59809
4218951	-1.46571	0.0125418	9.86544
4218961	-1.18563	0.297753	9.82229
4218971	-1.16991	0.182774	9.80232
4218981	-1.12931	-0.385352	9.78101
4218991	-0.892311	-0.605365	9.75291
4219001	-0.716305	-0.445133	9.85926
4219011	-0.792658	-0.0996571	9.75547
4219021	-0.886003	0.240034	9.61272
4219031	-0.96188	0.0225811	9.69
4219041	-0.86272	-0.224467	9.72593
4219051	-0.610919	-0.277864	9.68494
4219061	-0.830719	0.0834827	9.82957
4219071	-1.04418	0.546762	9.85765
4219081	-0.934978	0.497823	9.62235
4219091	-0.73315	0.540639	9.61409
4219101	-0.806609	0.24803	9.7363
4219111	-1.14194	0.00462437	9.73702
4219121	-0.997632	0.419118	9.71594
4219131	-0.652411	0.47141	9.8874
4219141	-0.568647	0.205754	9.94196
4219151	-0.703153	-0.0963058	9.69872
4219161	-0.755672	-0.258477	9.69975
4219171	-0.878173	-0.104844	9.74104
4219181	-0.842621	0.0328264	9.53001
4219191	-0.312912	0.327236	9.65378
4219201	-0.171471	0.561596	9.86103
4219211	-0.353192	0.778631	9.58755
4219221	-0.0751333	0.797891	9.58914
4219231	0.0798016	0.477287	9.91608
4219241	-0.00913525	0.426373	9.79303
4219251	0.0935726	0.65462	9.57889
4219261	0.0555696	0.694763	9.65663
4219271	-0.0605392	0.809541	9.6707
4219281	-0.145291	0.851308	9.81234
4219291	-0.412749	0.828673	10.0497
4219301	-0.46115	0.350074	9.9875
4219311	-0.416039	-0.138748	9.71194
4219321	-0.347291	-0.0778513	9.85261
4219331	-0.204934	-0.112996	9.9667
4219341	-0.0942879	0.161113	9.86621
4219351	-0.0887375	0.253879	9.76413
4219361	-0.296428	0.292921	9.61751
4219371	-0.453925	0.947591	9.66785
4219381	-0.58548	1.13654	9.78394
4219391	-0.587904	0.577858	9.75986
4219401	-0.283646	0.159871	9.82174
4219411	-0.0436296	0.319371	9.89853
4219421	-0.316113	0.330912	9.79643
4219431	-0.683887	0.187048	9.77366
4219441	-0.725955	0.470259	9.65918
4219451	-0.421485	0.190381	9.7128
4219461	-0.0931177	-0.71596	9.70273
4219471	-0.110958	-0.614302	9.76104
4219481	-0.557764	0.202605	10.0046
4219491	-0.841352	0.755919	9.82618
4219501	-0.614933	1.07011	9.79819
4219511	-0.473321	0.945117	9.75729
4219521	-0.416824	0.464296	9.79188
4219531	-0.351927	0.200688	9.92626
4219541	-0.448864	0.234821	9.77199
4219551	-0.53828	0.00743961	9.83444
4219561	-0.316599	-0.440909	9.83028
4219571	-0.168716	-0.304466	9.75454
4219581	-0.341584	0.260098	9.82531
4219591	-0.43208	0.750629	9.79801
4219601	-0.474239	1.24101	9.76402
4219611	-0.499252	1.39433	9.6062
4219621	-0.520128	1.14984	9.55877
4219631	-0.486853	0.894499	9.82924
4219641	-0.744617	0.586235	9.90288
4219651	-0.959188	-0.0765305	9.73079
4219661	-0.633827	-0.764472	9.68165
4219671	-0.488587	-0.712953	9.82706
4219681	-0.580242	0.0116301	9.8128
4219691	-0.691355	0.250227	9.81926
4219701	-0.895483	-0.0466766	9.96246
4219711	-0.99101	-0.230209	9.87574
4219721	-0.867236	-0.241456	9.80709
4219731	-0.538608	-0.475952	9.77046
4219741	-0.413598	-0.232623	9.58583
4219751	-0.812729	0.289321	9.67295
4219761	-1.318	0.561121	9.86498
4219771	-1.15281	0.605684	9.74018
4219781	-0.729384	0.400349	9.72269
4219791	-0.766029	0.433252	9.51959
4219801	-1.02678	0.274097	9.64168
4219811	-1.08379	-0.0150414	9.89816
4219821	-0.907335	-0.216498	9.66593
4219831	-0.945591	-0.187976	9.66295
4219841	-1.02986	-0.0320549	9.79219
4219851	-0.944028	-0.124533	9.7186
4219861	-0.821569	-0.173302	9.67465
4219871	-0.754161	-0.109584	9.92474
4219881	-0.904162	-0.208779	9.78026
4219891	-1.05884	0.092288	9.62058
4219901	-1.022	0.240394	9.81433
4219911	-1.10001	0.0382175	9.92921
4219921	-1.1496	-0.12274	9.79221
4219931	-1.10253	-0.241094	9.64076
4219941	-1.1246	-0.182589	9.69038
4219951	-1.05278	0.208295	9.67993
4219961	-0.830905	0.541076	9.81795
4219971	-0.781117	0.244787	9.79505
4219981	-0.758945	-0.0183334	9.57911
4219991	-0.612439	0.211496	9.6105
4220001	-0.645808	0.570663	9.85192
4220011	-0.653987	0.424477	9.91709
4220021	-0.68357	0.0798512	9.68588
4220031	-1.01187	0.188084	9.63521
4220041	-1.30622	0.348224	9.74721
4220051	-1.11347	-0.107038	9.66054
4220061	-0.989099	-0.285359	9.58663
4220071	-0.85559	-0.0895357	9.59429
4220081	-0.509861	0.0244761	9.75468
4220091	-0.670129	0.28963	9.86715
4220101	-1.11644	0.625683	9.77517
4220111	-1.05287	0.396402	9.76091
4220121	-0.81838	-0.208483	9.79007
4220131	-0.329945	0.404695	9.69846
4220141	-0.0815248	0.7935	9.78898
4220151	-0.636954	0.303771	10.045
4220161	-0.754959	-0.0491142	9.68018
4220171	-0.483286	0.0163269	9.62306
4220181	-0.416793	0.366407	9.88012
4220191	-0.452914	0.401276	9.75324
4220201	-0.345069	0.323653	9.88543
4220211	-0.350508	-0.019186	9.9081
4220221	-0.298436	0.0199928	9.57668
4220231	-0.215338	0.73638	9.61103
4220241	-0.155663	0.841773	9.99778
4220251	-0.0205345	0.343619	9.91356
4220261	0.0541983	0.120948	9.78545
4220271	-0.111659	0.415057	9.91115
4220281	-0.274791	0.610752	9.73459
4220291	-0.244319	0.834332	9.52585
4220301	-0.328558	0.858649	9.9157
4220311	-0.396042	0.224577	10.1136
4220321	-0.292559	-0.0831413	9.64634
4220331	-0.277774	0.114284	9.71843
4220341	-0.645178	0.327322	9.84861
4220351	-0.642776	0.333546	9.71995
4220361	-0.520603	0.289318	9.85214
4220371	-0.593011	0.0295858	9.95452
4220381	-0.510241	-0.351841	9.77374
4220391	-0.476852	-0.165875	9.77099
4220401	-0.261712	0.444561	9.7634
4220411	-0.1614	0.657051	9.67816
4220421	-0.526656	0.826213	9.77146
4220430	-0.548376	0.670099	9.82179
4220440	-0.310976	0.085146	9.88396
4220450	-0.335001	-0.229027	9.72377
4220460	-0.442073	-0.111429	9.66208
4220470	-0.456305	0.231267	9.81929
4220480	-0.475698	0.245649	9.82255
4220490	-0.455771	0.269503	9.63731
4220500	-0.33077	0.471794	9.711
4220510	-0.140443	0.662862	9.90316
4220520	-0.001297	0.758577	9.72789
4220530	-0.0543814	0.694541	9.65016
4220540	-0.3075	0.719949	9.7156
4220550	-0.36088	0.689053	9.81329
4220560	-0.101758	0.272305	9.73908
4220570	-0.0331326	0.0454674	9.63453
4220580	-0.303589	0.217399	9.8334
4220590	-0.665854	0.227918	9.8785
4220600	-0.50674	0.177751	9.77956
4220610	-0.16351	-0.0641613	9.82497
4220620	-0.277943	-0.167171	9.90184
4220630	-0.401464	-0.101057	9.8786
4220640	-0.523441	0.0930223	9.82361
4220650	-0.563114	0.358276	9.7526
4220660	-0.343845	-0.0460739	9.79007
4220670	-0.314908	-0.0391626	9.87259
4220680	-0.478045	0.105961	9.95459
4220690	-0.559189	-0.156017	9.78495
4220700	-0.483305	0.0639925	9.62184
4220710	-0.455505	0.209276	9.89136
4220720	-0.562715	-0.0139885	9.92882
4220730	-0.723383	0.0137749	9.71379
4220740	-0.851514	0.291698	9.76589
4220750	-0.671145	0.192577	9.80285
4220760	-0.54069	0.0682945	9.78987
4220770	-0.680564	0.497499	9.7898
4220780	-0.817901	0.620886	9.58324
4220790	-0.898776	0.306005	9.58171
4220800	-1.00947	0.138969	9.76523
4220810	-1.19159	-0.0902967	9.94137
4220820	-0.969904	-0.488074	9.67866
4220830	-0.744965	-0.420663	9.51392
